qkey,channel,magnitude,gender_question,gap
GUNFRIEND_W26,steered,10.0,False,0.4871493702900383
GUNFRIEND_W26,steered,12.0,False,0.7018202827602452
GUNFRIEND_W26,steered,14.0,False,0.8349058766527803
GUNFRIEND_W26,steered,16.0,False,0.8753656097154134
GUNFRIEND_W26,steered,18.0,False,0.8516709445662303
GUNFRIEND_W26,steered,20.0,False,0.7875833138453648
GUNIDENTITY_W26,declared,,False,0.6770916122593825
GUNIDENTITY_W26,steered,0.0,False,0.0
GUNIDENTITY_W26,steered,2.0,False,0.3738829304304824
GUNIDENTITY_W26,steered,4.0,False,1.0177920326191847
GUNIDENTITY_W26,steered,6.0,False,1.2030000400242922
GUNIDENTITY_W26,steered,8.0,False,0.9128400191304473
GUNIDENTITY_W26,steered,10.0,False,0.4474377869432734
GUNIDENTITY_W26,steered,12.0,False,0.530860307906591
GUNIDENTITY_W26,steered,14.0,False,0.6925724497315928
GUNIDENTITY_W26,steered,16.0,False,0.7358397390968014
GUNIDENTITY_W26,steered,18.0,False,0.7071193149231129
GUNIDENTITY_W26,steered,20.0,False,0.6356212442276181
GUNLOADED1_W26,declared,,False,0.07648778142374524
GUNLOADED1_W26,steered,0.0,False,0.0
GUNLOADED1_W26,steered,2.0,False,0.09081771024404539
GUNLOADED1_W26,steered,4.0,False,0.06121926161437813
GUNLOADED1_W26,steered,6.0,False,0.14504462555244962
GUNLOADED1_W26,steered,8.0,False,0.36498096081062437
GUNLOADED1_W26,steered,10.0,False,0.4853181722596553
GUNLOADED1_W26,steered,12.0,False,0.5321024487917769
GUNLOADED1_W26,steered,14.0,False,0.543874765382544
GUNLOADED1_W26,steered,16.0,False,0.5306941414550528
GUNLOADED1_W26,steered,18.0,False,0.503074106284314
GUNLOADED1_W26,steered,20.0,False,0.46645686930404634
GUNLOADED2_W26,declared,,False,0.04237303127094472
GUNLOADED2_W26,steered,0.0,False,0.0
GUNLOADED2_W26,steered,2.0,False,0.1296593059275184
GUNLOADED2_W26,steered,4.0,False,0.1750126248745597
GUNLOADED2_W26,steered,6.0,False,0.01002999137685312
GUNLOADED2_W26,steered,8.0,False,0.3243194466561713
GUNLOADED2_W26,steered,10.0,False,0.5123840614172609
GUNLOADED2_W26,steered,12.0,False,0.562503703124889
GUNLOADED2_W26,steered,14.0,False,0.5603500278114786
GUNLOADED2_W26,steered,16.0,False,0.5334251578858318
GUNLOADED2_W26,steered,18.0,False,0.4940863873808326
GUNLOADED2_W26,steered,20.0,False,0.4488096954609015
GUNLOCKED1_W26,declared,,False,0.07834402726775785
GUNLOCKED1_W26,steered,0.0,False,0.0
GUNLOCKED1_W26,steered,2.0,False,0.16763427751557058
GUNLOCKED1_W26,steered,4.0,False,0.026664460004310664
GUNLOCKED1_W26,steered,6.0,False,0.2281470057827774
GUNLOCKED1_W26,steered,8.0,False,0.3978339502668304
GUNLOCKED1_W26,steered,10.0,False,0.4869074062951067
GUNLOCKED1_W26,steered,12.0,False,0.5103121240784168
GUNLOCKED1_W26,steered,14.0,False,0.5078223229471842
GUNLOCKED1_W26,steered,16.0,False,0.48793406478781975
GUNLOCKED1_W26,steered,18.0,False,0.4608973461730795
GUNLOCKED1_W26,steered,20.0,False,0.42780299534474237
GUNLOCKED2_W26,declared,,False,0.046862493499338354
GUNLOCKED2_W26,steered,0.0,False,0.0
GUNLOCKED2_W26,steered,2.0,False,0.07619785999999995
GUNLOCKED2_W26,steered,4.0,False,0.10291416052474167
GUNLOCKED2_W26,steered,6.0,False,0.0939135671057364
GUNLOCKED2_W26,steered,8.0,False,0.4060795996881962
GUNLOCKED2_W26,steered,10.0,False,0.5416088749091796
GUNLOCKED2_W26,steered,12.0,False,0.572505424258059
GUNLOCKED2_W26,steered,14.0,False,0.5666112062647075
GUNLOCKED2_W26,steered,16.0,False,0.5412416496017768
GUNLOCKED2_W26,steered,18.0,False,0.5105991178682374
GUNLOCKED2_W26,steered,20.0,False,0.47330003807501053
GUNRESPKIDSD_W26,declared,,False,0.40313910464851876
GUNRESPKIDSD_W26,steered,0.0,False,0.0
GUNRESPKIDSD_W26,steered,2.0,False,1.0600279213864794
GUNRESPKIDSD_W26,steered,4.0,False,2.293441678671048
GUNRESPKIDSD_W26,steered,6.0,False,2.2989301324443634
GUNRESPKIDSD_W26,steered,8.0,False,1.7543869349122618
GUNRESPKIDSD_W26,steered,10.0,False,0.8727101397086182
GUNRESPKIDSD_W26,steered,12.0,False,0.3877286801004951
GUNRESPKIDSD_W26,steered,14.0,False,0.49679242686083047
GUNRESPKIDSD_W26,steered,16.0,False,0.5205541180334721
GUNRESPKIDSD_W26,steered,18.0,False,0.49689525154013275
GUNRESPKIDSD_W26,steered,20.0,False,0.4483581454484602
GUNRESPKIDSE_W26,declared,,False,0.37331871507179115
GUNRESPKIDSE_W26,steered,0.0,False,0.0
GUNRESPKIDSE_W26,steered,2.0,False,0.9612267933353639
GUNRESPKIDSE_W26,steered,4.0,False,2.3369963678465338
GUNRESPKIDSE_W26,steered,6.0,False,2.3615452955644844
GUNRESPKIDSE_W26,steered,8.0,False,1.8797243613814507
GUNRESPKIDSE_W26,steered,10.0,False,1.117523838926675
GUNRESPKIDSE_W26,steered,12.0,False,0.41473027212855773
GUNRESPKIDSE_W26,steered,14.0,False,0.4325021714348861
GUNRESPKIDSE_W26,steered,16.0,False,0.46769057698315386
GUNRESPKIDSE_W26,steered,18.0,False,0.45010483241511084
GUNRESPKIDSE_W26,steered,20.0,False,0.4055275902438064
GUNRESPNOKIDSA_W26,declared,,False,0.2541230516500277
GUNRESPNOKIDSA_W26,steered,0.0,False,0.0
GUNRESPNOKIDSA_W26,steered,2.0,False,1.697261983588222
GUNRESPNOKIDSA_W26,steered,4.0,False,2.34305217878976
GUNRESPNOKIDSA_W26,steered,6.0,False,2.2327804155606303
GUNRESPNOKIDSA_W26,steered,8.0,False,1.5014422503394655
GUNRESPNOKIDSA_W26,steered,10.0,False,0.5699446916287608
GUNRESPNOKIDSA_W26,steered,12.0,False,0.29751055000000015
GUNRESPNOKIDSA_W26,steered,14.0,False,0.4199744133822637
GUNRESPNOKIDSA_W26,steered,16.0,False,0.45452180713585283
GUNRESPNOKIDSA_W26,steered,18.0,False,0.4404605254683036
GUNRESPNOKIDSA_W26,steered,20.0,False,0.4009374170746316
GUNRESPNOKIDSB_W26,declared,,False,0.2898591232448262
GUNRESPNOKIDSB_W26,steered,0.0,False,0.0
GUNRESPNOKIDSB_W26,steered,2.0,False,1.4980820616979802
GUNRESPNOKIDSB_W26,steered,4.0,False,2.266447607480984
GUNRESPNOKIDSB_W26,steered,6.0,False,2.2491984950559374
GUNRESPNOKIDSB_W26,steered,8.0,False,1.3468797717017038
GUNRESPNOKIDSB_W26,steered,10.0,False,0.38265901174468997
GUNRESPNOKIDSB_W26,steered,12.0,False,0.35085301420807735
GUNRESPNOKIDSB_W26,steered,14.0,False,0.47311718621727405
GUNRESPNOKIDSB_W26,steered,16.0,False,0.5067734360847114
GUNRESPNOKIDSB_W26,steered,18.0,False,0.49027823440535906
GUNRESPNOKIDSB_W26,steered,20.0,False,0.4506430816622858
GUNRESPNOKIDSC_W26,declared,,False,0.05403377184096381
GUNRESPNOKIDSC_W26,steered,0.0,False,0.0
GUNRESPNOKIDSC_W26,steered,2.0,False,1.6394621727892433
GUNRESPNOKIDSC_W26,steered,4.0,False,1.7822268440587201
GUNRESPNOKIDSC_W26,steered,6.0,False,1.2057407418905264
GUNRESPNOKIDSC_W26,steered,8.0,False,0.5068388954595744
GUNRESPNOKIDSC_W26,steered,10.0,False,0.28143914626227323
GUNRESPNOKIDSC_W26,steered,12.0,False,0.36122456241841305
GUNRESPNOKIDSC_W26,steered,14.0,False,0.4538395100356273
GUNRESPNOKIDSC_W26,steered,16.0,False,0.482762662926558
GUNRESPNOKIDSC_W26,steered,18.0,False,0.4668680527961736
GUNRESPNOKIDSC_W26,steered,20.0,False,0.428662680572263
GUNRESPNOKIDSD_W26,declared,,False,0.23684203771454815
GUNRESPNOKIDSD_W26,steered,0.0,False,0.0
GUNRESPNOKIDSD_W26,steered,2.0,False,1.3818814852032004
GUNRESPNOKIDSD_W26,steered,4.0,False,1.8878359133649227
GUNRESPNOKIDSD_W26,steered,6.0,False,1.8488489647439388
GUNRESPNOKIDSD_W26,steered,8.0,False,1.2427378880091455
GUNRESPNOKIDSD_W26,steered,10.0,False,0.35137203630545355
GUNRESPNOKIDSD_W26,steered,12.0,False,0.3896801753388356
GUNRESPNOKIDSD_W26,steered,14.0,False,0.498571162062594
GUNRESPNOKIDSD_W26,steered,16.0,False,0.5231939971667231
GUNRESPNOKIDSD_W26,steered,18.0,False,0.5014347870442288
GUNRESPNOKIDSD_W26,steered,20.0,False,0.45418117805394936
GUNRESPNOKIDSE_W26,declared,,False,0.15043999711528688
GUNRESPNOKIDSE_W26,steered,0.0,False,0.0
GUNRESPNOKIDSE_W26,steered,2.0,False,1.473205252952583
GUNRESPNOKIDSE_W26,steered,4.0,False,1.9555136831137687
GUNRESPNOKIDSE_W26,steered,6.0,False,1.885495144493841
GUNRESPNOKIDSE_W26,steered,8.0,False,1.3394728520096852
GUNRESPNOKIDSE_W26,steered,10.0,False,0.38322237444611906
GUNRESPNOKIDSE_W26,steered,12.0,False,0.35780396357803956
GUNRESPNOKIDSE_W26,steered,14.0,False,0.46507586860303474
GUNRESPNOKIDSE_W26,steered,16.0,False,0.49319314715551454
GUNRESPNOKIDSE_W26,steered,18.0,False,0.4735555073564508
GUNRESPNOKIDSE_W26,steered,20.0,False,0.43251898188440535
GUNRESPNOKIDSF_W26,declared,,False,0.20289156941495146
GUNRESPNOKIDSF_W26,steered,0.0,False,0.0
GUNRESPNOKIDSF_W26,steered,2.0,False,1.3520827294375175
GUNRESPNOKIDSF_W26,steered,4.0,False,2.1465366445392533
GUNRESPNOKIDSF_W26,steered,6.0,False,2.0764919303677525
GUNRESPNOKIDSF_W26,steered,8.0,False,1.519689889337629
GUNRESPNOKIDSF_W26,steered,10.0,False,0.7782418006149374
GUNRESPNOKIDSF_W26,steered,12.0,False,0.3281951927223595
GUNRESPNOKIDSF_W26,steered,14.0,False,0.3735033431987552
GUNRESPNOKIDSF_W26,steered,16.0,False,0.4140120244497312
GUNRESPNOKIDSF_W26,steered,18.0,False,0.40282816315690817
GUNRESPNOKIDSF_W26,steered,20.0,False,0.36990575081294214
GUNSAFETYKIDS_W26,declared,,False,0.09503102855374729
GUNSAFETYKIDS_W26,steered,0.0,False,0.0
GUNSAFETYKIDS_W26,steered,2.0,False,0.05119877749519275
GUNSAFETYKIDS_W26,steered,4.0,False,0.07612310433176978
GUNSAFETYKIDS_W26,steered,6.0,False,0.2238302525015771
GUNSAFETYKIDS_W26,steered,8.0,False,0.35751740050976544
GUNSAFETYKIDS_W26,steered,10.0,False,0.42528759977568054
GUNSAFETYKIDS_W26,steered,12.0,False,0.4453848796738341
GUNSAFETYKIDS_W26,steered,14.0,False,0.4360203578415813
GUNSAFETYKIDS_W26,steered,16.0,False,0.41322168579208396
GUNSAFETYKIDS_W26,steered,18.0,False,0.3872231687809681
GUNSAFETYKIDS_W26,steered,20.0,False,0.357637539797244
GUNSAFE_W26,declared,,False,0.021437162525038134
GUNSAFE_W26,steered,0.0,False,0.0
GUNSAFE_W26,steered,2.0,False,0.18012017529318886
GUNSAFE_W26,steered,4.0,False,0.23306838618892317
GUNSAFE_W26,steered,6.0,False,0.23537380263403448
GUNSAFE_W26,steered,8.0,False,0.19289389652925992
GUNSAFE_W26,steered,10.0,False,0.20840596305677914
GUNSAFE_W26,steered,12.0,False,0.2491027733154525
GUNSAFE_W26,steered,14.0,False,0.2748553900880837
GUNSAFE_W26,steered,16.0,False,0.27689263746189074
GUNSAFE_W26,steered,18.0,False,0.2687844605149153
GUNSAFE_W26,steered,20.0,False,0.2587593198248136
GUNTYPEOWNC_W26,declared,,False,0.8965045112544072
GUNTYPEOWNC_W26,steered,0.0,False,0.0
GUNTYPEOWNC_W26,steered,2.0,False,0.2767554355952324
GUNTYPEOWNC_W26,steered,4.0,False,0.6927728788140869
GUNTYPEOWNC_W26,steered,6.0,False,0.9162471606976668
GUNTYPEOWNC_W26,steered,8.0,False,0.5199031502556921
GUNTYPEOWNC_W26,steered,10.0,False,0.185877869323968
GUNTYPEOWNC_W26,steered,12.0,False,0.29277094085380045
GUNTYPEOWNC_W26,steered,14.0,False,0.28670640312128587
GUNTYPEOWNC_W26,steered,16.0,False,0.27748103684564773
GUNTYPEOWNC_W26,steered,18.0,False,0.28151574237636384
GUNTYPEOWNC_W26,steered,20.0,False,0.27763116041186175
HAPPEN2b_W41,declared,,False,0.25389346939296487
HAPPEN2b_W41,steered,0.0,False,0.0
HAPPEN2b_W41,steered,2.0,False,0.7215138387925424
HAPPEN2b_W41,steered,4.0,False,0.5120658823797588
HAPPEN2b_W41,steered,6.0,False,0.1851785274889965
HAPPEN2b_W41,steered,8.0,False,0.24185442587724681
HAPPEN2b_W41,steered,10.0,False,0.4661569236622357
HAPPEN2b_W41,steered,12.0,False,0.618839213180519
HAPPEN2b_W41,steered,14.0,False,0.6798416030437874
HAPPEN2b_W41,steered,16.0,False,0.6671335119267413
HAPPEN2b_W41,steered,18.0,False,0.6249849550827935
HAPPEN2b_W41,steered,20.0,False,0.5596819728224086
HAPPEN2f_W41,declared,,False,0.9231855690466351
HAPPEN2f_W41,steered,0.0,False,0.0
HAPPEN2f_W41,steered,2.0,False,1.215392488808477
HAPPEN2f_W41,steered,4.0,False,1.33213083255544
HAPPEN2f_W41,steered,6.0,False,0.3867950386622999
HAPPEN2f_W41,steered,8.0,False,0.543166593910331
HAPPEN2f_W41,steered,10.0,False,0.6490160291327128
HAPPEN2f_W41,steered,12.0,False,0.728518275063871
HAPPEN2f_W41,steered,14.0,False,0.7666215720106369
HAPPEN2f_W41,steered,16.0,False,0.7436893982380579
HAPPEN2f_W41,steered,18.0,False,0.6862590304402768
HAPPEN2f_W41,steered,20.0,False,0.614109160463013
HARASS1F1b_W41,declared,,True,0.13781057
HARASS1F1b_W41,steered,0.0,True,0.0
HARASS1F1b_W41,steered,2.0,True,0.0743881339343972
HARASS1F1b_W41,steered,4.0,True,0.25634721088229423
HARASS1F1b_W41,steered,6.0,True,0.2304499906270525
HARASS1F1b_W41,steered,8.0,True,0.40728591983856344
HARASS1F1b_W41,steered,10.0,True,0.531427963720112
HARASS1F1b_W41,steered,12.0,True,0.5912625481877045
HARASS1F1b_W41,steered,14.0,True,0.6010317518775354
HARASS1F1b_W41,steered,16.0,True,0.578877137997934
HARASS1F1b_W41,steered,18.0,True,0.5446388211793707
HARASS1F1b_W41,steered,20.0,True,0.5101960912426018
HARASS1F1d_W41,declared,,True,1.0563797915603157
HARASS1F1d_W41,steered,0.0,True,0.0
HARASS1F1d_W41,steered,2.0,True,0.7061560807008933
HARASS1F1d_W41,steered,4.0,True,0.939732927327221
HARASS1F1d_W41,steered,6.0,True,0.857669803757096
HARASS1F1d_W41,steered,8.0,True,0.7581336330947942
HARASS1F1d_W41,steered,10.0,True,0.5932662617218741
HARASS1F1d_W41,steered,12.0,True,0.6072595212131702
HARASS1F1d_W41,steered,14.0,True,0.6014975681041201
HARASS1F1d_W41,steered,16.0,True,0.57785965
HARASS1F1d_W41,steered,18.0,True,0.5454066311422338
HARASS1F1d_W41,steered,20.0,True,0.5093668138159795
HARASS1NOWRKF2d_W41,declared,,True,1.0847086200884273
HARASS1NOWRKF2d_W41,steered,0.0,True,0.0
HARASS1NOWRKF2d_W41,steered,2.0,True,0.9354016195364342
HARASS1NOWRKF2d_W41,steered,4.0,True,0.9945954390387298
HARASS1NOWRKF2d_W41,steered,6.0,True,0.8496908474969611
HARASS1NOWRKF2d_W41,steered,8.0,True,0.8132660237346792
HARASS1NOWRKF2d_W41,steered,10.0,True,0.7455730870071512
HARASS1NOWRKF2d_W41,steered,12.0,True,0.6284800539502768
HARASS1NOWRKF2d_W41,steered,14.0,True,0.6002543352400452
HARASS1NOWRKF2d_W41,steered,16.0,True,0.5619051468189586
HARASS1NOWRKF2d_W41,steered,18.0,True,0.521893966970426
HARASS1NOWRKF2d_W41,steered,20.0,True,0.4811613821192005
HARASS2F1_W32,declared,,False,0.05889124036011803
HARASS2F1_W32,steered,0.0,False,0.0
HARASS2F1_W32,steered,2.0,False,0.2237670275290623
HARASS2F1_W32,steered,4.0,False,0.21974955541030455
HARASS2F1_W32,steered,6.0,False,0.1891108668207391
HARASS2F1_W32,steered,8.0,False,0.16940511784282042
HARASS2F1_W32,steered,10.0,False,0.23937678956626549
HARASS2F1_W32,steered,12.0,False,0.3204398786633738
HARASS2F1_W32,steered,14.0,False,0.3663785823135259
HARASS2F1_W32,steered,16.0,False,0.3769302740235665
HARASS2F1_W32,steered,18.0,False,0.37286670061199767
HARASS2F1_W32,steered,20.0,False,0.36074428590847163
HARASS3NOWRKF2_W41,declared,,True,0.01859381715531641
HARASS3NOWRKF2_W41,steered,0.0,True,0.0
HARASS3NOWRKF2_W41,steered,2.0,True,0.09241159861430083
HARASS3NOWRKF2_W41,steered,4.0,True,0.10434013813020407
HARASS3NOWRKF2_W41,steered,6.0,True,0.15420799379828362
HARASS3NOWRKF2_W41,steered,8.0,True,0.26140162209694867
HARASS3NOWRKF2_W41,steered,10.0,True,0.3501715070205433
HARASS3NOWRKF2_W41,steered,12.0,True,0.4019745690568329
HARASS3NOWRKF2_W41,steered,14.0,True,0.41931594718645854
HARASS3NOWRKF2_W41,steered,16.0,True,0.4113502352398881
HARASS3NOWRKF2_W41,steered,18.0,True,0.39186933559376647
HARASS3NOWRKF2_W41,steered,20.0,True,0.36935750604109063
HAVEKIDS1_W50,declared,,False,0.4657906060923035
HAVEKIDS1_W50,steered,0.0,False,0.0
HAVEKIDS1_W50,steered,2.0,False,0.018871959754831746
HAVEKIDS1_W50,steered,4.0,False,0.24224978912025044
HAVEKIDS1_W50,steered,6.0,False,0.6923888113559677
HAVEKIDS1_W50,steered,8.0,False,0.9394178341288262
HAVEKIDS1_W50,steered,10.0,False,0.5557249511144992
HAVEKIDS1_W50,steered,12.0,False,0.3071890178575645
HAVEKIDS1_W50,steered,14.0,False,0.41016466274362184
HAVEKIDS1_W50,steered,16.0,False,0.5057958114221829
HAVEKIDS1_W50,steered,18.0,False,0.5178110847618729
HAVEKIDS1_W50,steered,20.0,False,0.49274407804648707
HIGHEDWRNGB_W36,declared,,False,0.5968298545311603
HIGHEDWRNGB_W36,steered,0.0,False,0.0
HIGHEDWRNGB_W36,steered,2.0,False,0.9072756971094309
HIGHEDWRNGB_W36,steered,4.0,False,1.247923002717207
HIGHEDWRNGB_W36,steered,6.0,False,1.2230113732232255
HIGHEDWRNGB_W36,steered,8.0,False,0.9164284851549067
HIGHEDWRNGB_W36,steered,10.0,False,0.30092867844831284
HIGHEDWRNGB_W36,steered,12.0,False,0.21903892639913802
HIGHEDWRNGB_W36,steered,14.0,False,0.29789928464385407
HIGHEDWRNGB_W36,steered,16.0,False,0.3380863501425904
HIGHEDWRNGB_W36,steered,18.0,False,0.35025496967263503
HIGHEDWRNGB_W36,steered,20.0,False,0.3454138080915914
HIGHEDWRNGC_W36,declared,,False,0.3246676178019622
HIGHEDWRNGC_W36,steered,0.0,False,0.0
HIGHEDWRNGC_W36,steered,2.0,False,0.5506349368598296
HIGHEDWRNGC_W36,steered,4.0,False,0.5970937261386728
HIGHEDWRNGC_W36,steered,6.0,False,0.5403481631061188
HIGHEDWRNGC_W36,steered,8.0,False,0.47224411579358494
HIGHEDWRNGC_W36,steered,10.0,False,0.14984524768717156
HIGHEDWRNGC_W36,steered,12.0,False,0.23996583559085533
HIGHEDWRNGC_W36,steered,14.0,False,0.3098197791279844
HIGHEDWRNGC_W36,steered,16.0,False,0.3427992872905201
HIGHEDWRNGC_W36,steered,18.0,False,0.3507959962874418
HIGHEDWRNGC_W36,steered,20.0,False,0.34437353901938483
HOMEASSIST2_W49,declared,,False,0.5203868923075493
HOMEASSIST2_W49,steered,0.0,False,0.0
HOMEASSIST2_W49,steered,2.0,False,0.6338846857031449
HOMEASSIST2_W49,steered,4.0,False,1.2884135976022977
HOMEASSIST2_W49,steered,6.0,False,2.0204177137921264
HOMEASSIST2_W49,steered,8.0,False,2.2589800922305976
HOMEASSIST2_W49,steered,10.0,False,1.813455381865446
HOMEASSIST2_W49,steered,12.0,False,0.5893839975263546
HOMEASSIST2_W49,steered,14.0,False,0.27704308453726667
HOMEASSIST2_W49,steered,16.0,False,0.46962583819321346
HOMEASSIST2_W49,steered,18.0,False,0.5184138300384618
HOMEASSIST2_W49,steered,20.0,False,0.49086393172953785
HOMEASSIST3_W49,declared,,False,0.03694025836899906
HOMEASSIST3_W49,steered,0.0,False,0.0
HOMEASSIST3_W49,steered,2.0,False,0.04019318697099572
HOMEASSIST3_W49,steered,4.0,False,0.07839781676417568
HOMEASSIST3_W49,steered,6.0,False,0.20362236343318674
HOMEASSIST3_W49,steered,8.0,False,0.301943006465324
HOMEASSIST3_W49,steered,10.0,False,0.327940010574146
HOMEASSIST3_W49,steered,12.0,False,0.26638438804784104
HOMEASSIST3_W49,steered,14.0,False,0.34175960784700804
HOMEASSIST3_W49,steered,16.0,False,0.4914110009976404
HOMEASSIST3_W49,steered,18.0,False,0.5004713517401027
HOMEASSIST3_W49,steered,20.0,False,0.4573083711112282
HOMEASSIST4_W49,declared,,False,0.4004391753595953
HOMEASSIST4_W49,steered,0.0,False,0.0
HOMEASSIST4_W49,steered,2.0,False,0.466376164656476
HOMEASSIST4_W49,steered,4.0,False,1.4411145397593215
HOMEASSIST4_W49,steered,6.0,False,1.8480758190496696
HOMEASSIST4_W49,steered,8.0,False,1.6810473995685782
HOMEASSIST4_W49,steered,10.0,False,1.3323923887795677
HOMEASSIST4_W49,steered,12.0,False,0.9012963283299824
HOMEASSIST4_W49,steered,14.0,False,0.19571354364600052
HOMEASSIST4_W49,steered,16.0,False,0.3145691517279921
HOMEASSIST4_W49,steered,18.0,False,0.4972666940631582
HOMEASSIST4_W49,steered,20.0,False,0.5285149727423673
HOOD_NHISB_W29,declared,,False,0.13965088784185414
HOOD_NHISB_W29,steered,0.0,False,0.0
HOOD_NHISB_W29,steered,2.0,False,0.514150300008874
HOOD_NHISB_W29,steered,4.0,False,0.8768457371827812
HOOD_NHISB_W29,steered,6.0,False,0.833430734564814
HOOD_NHISB_W29,steered,8.0,False,0.5704877663280492
HOOD_NHISB_W29,steered,10.0,False,0.4586955433480067
HOOD_NHISB_W29,steered,12.0,False,0.3040725078705516
HOOD_NHISB_W29,steered,14.0,False,0.32937581076914624
HOOD_NHISB_W29,steered,16.0,False,0.38996935784777487
HOOD_NHISB_W29,steered,18.0,False,0.37543725935179695
HOOD_NHISB_W29,steered,20.0,False,0.32544314503167127
IDIMPORT_W43,declared,,False,0.09955414482404752
IDIMPORT_W43,steered,0.0,False,0.0
IDIMPORT_W43,steered,2.0,False,0.09613208239751558
IDIMPORT_W43,steered,4.0,False,0.1635375952950735
IDIMPORT_W43,steered,6.0,False,0.3895797064766783
IDIMPORT_W43,steered,8.0,False,0.6796198186478082
IDIMPORT_W43,steered,10.0,False,0.784224533179037
IDIMPORT_W43,steered,12.0,False,0.8037878631740705
IDIMPORT_W43,steered,14.0,False,0.7853960898261005
IDIMPORT_W43,steered,16.0,False,0.7491010183993629
IDIMPORT_W43,steered,18.0,False,0.6988483948523356
IDIMPORT_W43,steered,20.0,False,0.643789334176505
IMMIMPACT_W32,declared,,False,0.013034671579930907
IMMIMPACT_W32,steered,0.0,False,0.0
IMMIMPACT_W32,steered,2.0,False,0.05829018179255932
IMMIMPACT_W32,steered,4.0,False,0.11674333178469416
IMMIMPACT_W32,steered,6.0,False,0.12682126556453588
IMMIMPACT_W32,steered,8.0,False,0.24894250377882382
IMMIMPACT_W32,steered,10.0,False,0.3593093782922853
IMMIMPACT_W32,steered,12.0,False,0.4222584212446361
IMMIMPACT_W32,steered,14.0,False,0.4452124352212416
IMMIMPACT_W32,steered,16.0,False,0.4444548950786564
IMMIMPACT_W32,steered,18.0,False,0.4302628853416398
IMMIMPACT_W32,steered,20.0,False,0.40765291696410255
IMPROVE1_W36,declared,,True,2.0703934846460585
IMPROVE1_W36,steered,0.0,True,0.0
IMPROVE1_W36,steered,2.0,True,0.4837778973589709
IMPROVE1_W36,steered,4.0,True,0.9206607877888112
IMPROVE1_W36,steered,6.0,True,1.1610647158450356
IMPROVE1_W36,steered,8.0,True,0.934721588041648
IMPROVE1_W36,steered,10.0,True,0.36911822433758784
IMPROVE1_W36,steered,12.0,True,0.378304789437138
IMPROVE1_W36,steered,14.0,True,0.5259742517517985
IMPROVE1_W36,steered,16.0,True,0.5753514770303545
IMPROVE1_W36,steered,18.0,True,0.6118356928284987
IMPROVE1_W36,steered,20.0,True,0.581288513100237
IMPROVE2_W36,declared,,True,0.38726013294959005
IMPROVE2_W36,steered,0.0,True,0.0
IMPROVE2_W36,steered,2.0,True,0.23686346472851044
IMPROVE2_W36,steered,4.0,True,0.15241955381068112
IMPROVE2_W36,steered,6.0,True,0.3303710666074214
IMPROVE2_W36,steered,8.0,True,0.5748447285747822
IMPROVE2_W36,steered,10.0,True,0.6943373490690044
IMPROVE2_W36,steered,12.0,True,0.8303825316961746
IMPROVE2_W36,steered,14.0,True,0.886492178576184
IMPROVE2_W36,steered,16.0,True,0.8744917206696543
IMPROVE2_W36,steered,18.0,True,0.8194481907153669
IMPROVE2_W36,steered,20.0,True,0.7441406270375992
IMPROVE3_W36,declared,,True,1.8132361454140762
IMPROVE3_W36,steered,0.0,True,0.0
IMPROVE3_W36,steered,2.0,True,0.8500555455016668
IMPROVE3_W36,steered,4.0,True,1.3810909787676868
IMPROVE3_W36,steered,6.0,True,1.4132730220778311
IMPROVE3_W36,steered,8.0,True,1.0027648662506863
IMPROVE3_W36,steered,10.0,True,0.38428323927534513
IMPROVE3_W36,steered,12.0,True,0.41659996035381
IMPROVE3_W36,steered,14.0,True,0.5538663378453466
IMPROVE3_W36,steered,16.0,True,0.5969807531676969
IMPROVE3_W36,steered,18.0,True,0.5828195676079526
IMPROVE3_W36,steered,20.0,True,0.5366313065756291
INEQ11_W54,declared,,False,0.08814250517529831
INEQ11_W54,steered,0.0,False,0.0
INEQ11_W54,steered,2.0,False,0.20131438999999995
INEQ11_W54,steered,4.0,False,0.2219144347408667
INEQ11_W54,steered,6.0,False,0.016503206331960563
INEQ11_W54,steered,8.0,False,0.3261247717946736
INEQ11_W54,steered,10.0,False,0.5016216322558322
INEQ11_W54,steered,12.0,False,0.5466605028727222
INEQ11_W54,steered,14.0,False,0.5468177430097743
INEQ11_W54,steered,16.0,False,0.526158900131408
INEQ11_W54,steered,18.0,False,0.4967478118508612
INEQ11_W54,steered,20.0,False,0.46572290397168703
INEQ1_W54,declared,,False,0.1896688076987269
INEQ1_W54,steered,0.0,False,0.0
INEQ1_W54,steered,2.0,False,0.21531625891328332
INEQ1_W54,steered,4.0,False,0.2946508973209462
INEQ1_W54,steered,6.0,False,0.2995758868823931
INEQ1_W54,steered,8.0,False,0.1913124911003633
INEQ1_W54,steered,10.0,False,0.14751102975621252
INEQ1_W54,steered,12.0,False,0.1913337036428937
INEQ1_W54,steered,14.0,False,0.23069082471712324
INEQ1_W54,steered,16.0,False,0.23779383048824676
INEQ1_W54,steered,18.0,False,0.22680971343407066
INEQ1_W54,steered,20.0,False,0.2062162728600204
INEQ4_a_W54,declared,,False,0.6600845584336359
INEQ4_a_W54,steered,0.0,False,0.0
INEQ4_a_W54,steered,2.0,False,0.6203827193450947
INEQ4_a_W54,steered,4.0,False,1.284500251523689
INEQ4_a_W54,steered,6.0,False,1.5856580009120067
INEQ4_a_W54,steered,8.0,False,1.4468046083272408
